id,title,collection_name
15049,Bon Cop Bad Cop,['Bon Cop Bad Cop Collection']
58311,Executioners,['The Heroic Trio Collection']
18672,The Legend of the Swordsman,['Swordsman Collection']
32761,The Seventh Continent,['Trilogía de la violencia de Michael Haneke']
5721,Vixen!,['Vixens Collection']
12094,Jackass Number Two,['Jackass Collection']
15997,The Land Before Time II: The Great Valley Adventure,['The Land Before Time Collection']
7484,Open Season,['Open Season Collection']
10781,The Texas Chainsaw Massacre: The Beginning,['Texas Chainsaw (Reboot) Collection']
1975,The Grudge 2,['The Grudge Collection']
8975,The Marine,['The Marine Collection']
10070,Feast,['Feast Collection']
3683,Flags of Our Fathers,"[""Clint Eastwood's Iwo Jima Collection""]"
5890,Azumi 2: Death or Love,['Azumi Collection']
214,Saw III,['Saw Collection']
43071,Corto Maltese in Siberia,['Corto Maltese']
14620,The Butterfly Effect 2,['The Butterfly Effect Collection']
13767,The Santa Clause 3: The Escape Clause,['The Santa Clause Collection']
36557,Casino Royale,['James Bond Collection']
9836,Happy Feet,['Happy Feet Collection']
15152,"OSS 117: Cairo, Nest of Spies",['OSS 117 Collection']
14457,Reeker,['Reeker Collection']
10032,Van Wilder 2: The Rise of Taj,['National Lampoon’s Van Wilder Collection']
22440,Dracula's Daughter,['Dracula (Universal Series)']
17604,She,['She Collection']
15077,Election 2,['Election Collection']
1246,Rocky Balboa,['Rocky Collection']
12795,Another Gay Movie,['Another Gay Movie Collection']
14277,Loose Change: 2nd Edition,['Loose Change Collection']
33583,The Decameron,['Trilogy of Life']
1251,Letters from Iwo Jima,"[""Clint Eastwood's Iwo Jima Collection""]"
5393,Happily N'Ever After,"[""Happily N'Ever After Collection""]"
1931,Stomp the Yard,['Stomp the Yard Collection']
9992,Arthur and the Invisibles,['Arthur and the Invisibles Collection']
8275,American Pie Presents: The Naked Mile,['American Pie (Spin-off) Collection']
11578,The Return of Don Camillo,['Don Camillo Collection']
11972,Don Camillo,['Don Camillo Collection']
36878,Testament of Orpheus,['The Orphic Trilogy']
36877,The Blood of a Poet,['The Orphic Trilogy']
13365,49 Up,['The Up Series']
50754,7 Plus Seven,['The Up Series']
7516,Smokin' Aces,"[""Smokin' Aces Collection""]"
9966,The Messengers,['The Messengers Collection']
1248,Hannibal Rising,['The Hannibal Lecter Anthology']
14761,Cocaine Cowboys,['Cocaine Cowboys']
9965,"Wake Up, Ron Burgundy: The Lost Movie",['Anchorman Collection']
13127,SPL: Kill Zone,['SPL Collection']
9958,Trailer Park Boys: The Movie,['Trailer Park Boys Collection']
1250,Ghost Rider,['Ghost Rider Collection']
13185,Kidulthood,['Kidulthood Collection']
26655,Like Mike 2: Streetball,['Like Mike Collection']
11841,The 36th Chamber of Shaolin,['The 36th Chamber of Shaolin Collection']
83980,The Trial of Billy Jack,['Billy Jack Collection']
11945,Emil in Lonneberga,['Emil i Lönneberga']
5691,The Canterbury Tales,['Trilogy of Life']
10845,2001 Maniacs,['2001 Maniacs Collection']
15582,Teen Wolf Too,['Teen Wolf Collection']
11330,Pusher III: I'm the Angel of Death,['Pusher Collection']
10942,Babylon 5: The Gathering,['Babylon 5 Collection']
7006,White Noise 2: The Light,['White Noise Collection']
8965,Atlantis: Milo's Return,['Atlantis Collection']
14624,The Ultimate Gift,['The Ultimate Collection']
1271,300,['300 Collection']
9793,The Hills Have Eyes 2,['The Hills Have Eyes (Reboot) Collection']
20527,Love and Honor,['Samurai Trilogy']
10172,Are We Done Yet?,['The Are We Collection']
10294,Vacancy,['Vacancy Collection']
1987,Benny's Video,['Trilogía de la violencia de Michael Haneke']
1268,Mr. Bean's Holiday,['Mr. Bean Collection']
14636,The Condemned,['The Condemned Collection']
559,Spider-Man 3,['Spider-Man Collection']
20553,21 Up,['The Up Series']
14240,Maniac Cop,['Maniac Cop Collection']
2269,Day Watch,['World of Watches Collection']
11798,This Is England,['This is England Collection']
1562,28 Weeks Later,['28 Days/Weeks Later Collection']
810,Shrek the Third,['Shrek Collection']
285,Pirates of the Caribbean: At World's End,['Pirates of the Caribbean Collection']
14208,The Librarian: Return to King Solomon's Mines,['The Librarian Collection']
14207,The Librarian: Quest for the Spear,['The Librarian Collection']
24200,Fay Grim,['Henry Fool Collection']
298,Ocean's Thirteen,"[""Ocean's Collection""]"
39465,Godzilla vs. Mothra,['Godzilla (Heisei) Collection']
12561,Godzilla vs. Destoroyah,['Godzilla (Heisei) Collection']
36679,Godzilla vs. King Ghidorah,['Godzilla (Heisei) Collection']
1691,Hostel: Part II,['Hostel Collection']
22049,Starcrash,['Star Crash Collection']
9408,Surf's Up,"[""Surf's Up Collection""]"
1979,Fantastic 4: Rise of the Silver Surfer,['Fantastic Four Collection']
1991,Death Proof,['Grindhouse Collection']
11211,Bring It On: All or Nothing,['Bring It On Collection']
9815,Goal! II: Living the Dream,['Goal! Collection']
12695,Still Smokin,['Cheech & Chong Collection']
1571,Live Free or Die Hard,['Die Hard Collection']
2698,Evan Almighty,['Almighty Collection']
1858,Transformers,['Transformers Collection']
675,Harry Potter and the Order of the Phoenix,['Harry Potter Collection']
13491,Arn: The Knight Templar,['Arn collection']
2503,The Bourne Ultimatum,['The Bourne Collection']
34588,If I Were You,['If I Were You Collection']
2701,Abraham,['The Bible Collection']
17350,The Brice Man,['Brice Collection']
5174,Rush Hour 3,['Rush Hour Collection']
14144,Daddy Day Camp,['Daddy Day Camp Collection']
2082,Halloween,['Halloween (Rob Zombie Series) Collection']
1845,2 Days in Paris,['2 Days In... Collection']
45211,Face to Face,['Trilogía Sollima']
2335,Taxi 4,['Taxi Collection']
1992,Planet Terror,['Grindhouse Collection']
14348,An Evening with Kevin Smith,['Kevin Smith: Silent Bob Speaks!']
7737,Resident Evil: Extinction,['Resident Evil Collection']
4517,Elizabeth: The Golden Age,['Elizabeth Collection']
4520,Sleuth,['Sleuth Collection']
4513,30 Days of Night,['30 Days of Night Collection']
17202,Why Did I Get Married?,['Why Did I Get Married Collection']
663,Saw IV,['Saw Collection']
48301,Return to the 36th Chamber,['The 36th Chamber of Shaolin Collection']
7347,Elite Squad,['Elite Squad Collection']
18442,Decoys,['Decoys Collection']
5817,"You, the Living",['Living Trilogy']
13363,The Man from Earth,['The Man from Earth Collection']
16768,An Evening with Kevin Smith 2: Evening Harder,['Kevin Smith: Silent Bob Speaks!']
1620,Hitman,['Hitman Collection']
6477,Alvin and the Chipmunks,['Alvin and the Chipmunks Collection']
7249,Futurama: Bender's Big Score,['Futurama Collection']
13186,Wrong Turn 2: Dead End,['Wrong Turn Collection']
13348,Helvetica,['Design Trilogy']
20567,Sex and Fury,['Inoshika Ocho series']
15495,The Hamiltons,['The Hamiltons Collection']
6637,National Treasure: Book of Secrets,['National Treasure Collection']
440,Aliens vs Predator: Requiem,['AVP Collection']
6076,Rabbit Without Ears,['Keinohrhasen Filmreihe']
69315,Battlestar Galactica: Razor,['Battlestar Galactica (Reboot) Collection']
8329,[REC],['[REC] Collection']
2312,In the Name of the King: A Dungeon Siege Tale,['In the Name of the King Collection']
11908,Hatchet,['Hatchet Collection']
6933,One Missed Call,['One Missed Call Collection']
7555,Rambo,['Rambo Collection']
9030,The Eye,['The Eye Collection']
11253,Hellboy II: The Golden Army,['Hellboy Collection']
13054,Rise of the Footsoldier,['Footsoldier Collection']
8328,Step Up 2: The Streets,['Step Up Collection']
13025,Diary of the Dead,['Living Dead Collection']
13016,Zeitgeist,['Zeitgeist Collection']
10797,Terkel in Trouble,['Anders Matthesen']
28260,Return of the Living Dead 3,['Return of the Living Dead Collection']
155,The Dark Knight,['The Dark Knight Collection']
18070,Black Dawn,['The Foreigner Collection']
8456,Never Back Down,['Never Back Down Collection']
19333,Terror of Mechagodzilla,['Godzilla (Showa) Collection']
36223,Zebraman,['Zebraman Collection']
10488,Nim's Island,"[""Nim's Island Collection""]"
1266,Street Kings,['Street Kings Collection']
13335,Harold & Kumar Escape from Guantanamo Bay,['Harold & Kumar Collection']
9017,Outpost,['Outpost Collection']
38661,Tarzan Escapes,['Tarzan (Johnny Weissmuller series)']
40044,Tarzan Finds a Son!,['Tarzan (Johnny Weissmuller series)']
40214,Tarzan's Secret Treasure,['Tarzan (Johnny Weissmuller series)']
40045,Tarzan's New York Adventure,['Tarzan (Johnny Weissmuller series)']
8617,Prom Night,['Prom Night Collection']
1726,Iron Man,['Iron Man Collection']
8681,Taken,['Taken Collection']
13001,Stargate: The Ark of Truth,['Stargate SG-1 Collection']
8277,American Pie Presents: Beta House,['American Pie (Spin-off) Collection']
2454,The Chronicles of Narnia: Prince Caspian,['The Chronicles of Narnia Collection']
217,Indiana Jones and the Kingdom of the Crystal Skull,['Indiana Jones Collection']
4564,Sex and the City,['Sex and the City Collection']
9502,Kung Fu Panda,['Kung Fu Panda Collection']
3687,Flesh Gordon,['Flesh Gordon Collection']
8909,Wanted,['Wanted - Collection']
23676,Ten Minutes Older: The Trumpet,['Ten Minutes Older... (Collection)']
10748,St. Trinian's,"[""St. Trinian's Collection""]"
12889,Futurama: The Beast with a Billion Backs,['Futurama Collection']
13205,Bambi II,['Bambi Collection']
8359,Kit Kittredge: An American Girl,['An American Girl Collection']
13675,Frosty the Snowman,['Frosty the Snowman Collection']
11631,Mamma Mia!,['Mamma Mia! Collection']
9010,Silentium,['Simon Brenner Collection']
88751,Journey to the Center of the Earth,['Journey Collection']
15840,Manslaughter,['Per Fly trilogien (Samling)']
15830,The Bench,['Per Fly trilogien (Samling)']
16007,Death Note,['Death Note Collection']
11802,Space Chimps,['Space Chimps Collection']
12914,Stargate: Continuum,['Stargate SG-1 Collection']
14154,War Games: The Dead Code,['WarGames Collection']
8836,The X Files: I Want to Believe,['The X-Files Collection']
10898,The Little Mermaid II: Return to the Sea,['The Little Mermaid Collection']
13541,The Colour of Magic,['The Discworld Collection']
11910,Hogfather,['The Discworld Collection']
1735,The Mummy: Tomb of the Dragon Emperor,['The Mummy Collection']
12289,Red Cliff,['Red Cliff Collection']
10188,The Sisterhood of the Traveling Pants 2,['The Sisterhood of the Traveling Pants Collection']
13649,High School Musical 2,['High School Musical Collection']
10483,Death Race,['Death Race Collection']
13515,Mirrors,['Mirrors Collection']
13564,Return to House on Haunted Hill,['House on Haunted Hill Collection']
15206,The Mother of Tears,['The Three Mothers Collection']
43177,Son of Lassie,['Lassie (Kinofilme)']
16456,The Crow IV: Wicked Prayer,['The Crow Collection']
12683,Alone in the Dark 2,['Alone in the Dark Collection']
3097,"The Tulse Luper Suitcases, Part 1: The Moab Story",['Tulse Luper']
11874,Ace High,['Cat Stevens y Hutch Bessy Trilogy']
71206,Adios Sabata,['The Sabata Collection']
32620,The Drowning Pool,['Lew Harper Collection']
25741,The Flight Before Christmas,['Niko - Coleccion']
13812,Quarantine,['Quarantine Collection']
13489,Lost Boys: The Tribe,['Lost Boys Collection']
41474,Lone Wolf and Cub: Baby Cart to Hades,['Lone Wolf and Cub Collection']
41477,Lone Wolf and Cub: Baby Cart in Peril,['Lone Wolf and Cub Collection']
16068,Babylon 5: The Legend of the Rangers - To Live and Die in Starlight,['Babylon 5 Collection']
15289,Babylon 5: The Lost Tales - Voices in the Dark,['Babylon 5 Collection']
11887,High School Musical 3: Senior Year,['High School Musical Collection']
13253,Futurama: Bender's Game,['Futurama Collection']
10527,Madagascar: Escape 2 Africa,['Madagascar Collection']
36073,Guinea Pig 2: Flower of Flesh and Blood,['Guinea Pig Collection']
10764,Quantum of Solace,['James Bond Collection']
14943,Crows Zero,['Crows Collection']
13655,Camp Rock,['Camp Rock Collection']
11917,Saw V,['Saw Collection']
12525,Critters 4,['Critters Collection']
14405,Beverly Hills Chihuahua,['Beverly Hills Chihuahua Collection']
17099,Hanzo the Razor: Sword of Justice,['Hanzo the Razor Collection']
36571,The Dirty Dozen: Next Mission,['The Dirty Dozen Collection']
36572,The Dirty Dozen: The Deadly Mission,['The Dirty Dozen Collection']
32862,Revenge of the Zombies,['King of the Zombies Collection']
8966,Twilight,['The Twilight Collection']
13387,Transporter 3,['The Transporter Collection']
15026,The Guyver,['The Guyver Collection']
14447,A Matter of Loaf and Death,['Wallace & Gromit Collection']
28148,Ninja III: The Domination,['Enter the Ninja Collection']
8881,Che: Part One,['Che Collection']
8880,Che: Part Two,['Che Collection']
11127,Starship Troopers 3: Marauder,['Starship Troopers Collection']
3054,The Wrecking Crew,['The Matt Helm Collection']
9050,A Chinese Ghost Story II,['A Chinese Ghost Story Collection']
86082,Why We Fight: The Nazis Strike,['Why We Fight']
79090,Why We Fight: The Battle of Britain,['Why We Fight']
112912,Why We Fight: The Battle of Russia,['Why We Fight']
36573,The Dirty Dozen: The Fatal Mission,['The Dirty Dozen Collection']
159849,Why We Fight: Divide and Conquer,['Why We Fight']
34812,H.G. Wells' War of the Worlds,['War of the Worlds Collection']
16268,War of the Worlds 2: The Next Wave,['War of the Worlds Collection']
13180,Zeitgeist: Addendum,['Zeitgeist Collection']
14306,Marley & Me,['Marley & Me Collection']
31047,Jesse Stone: Night Passage,['Jesse Stone Collection']
25528,American Ninja 4: The Annihilation,['American Ninja Collection']
13690,Open Season 2,['Open Season Collection']
14756,Ip Man,['Ip Man Collection']
35945,Howling V: The Rebirth,['The Howling Collection']
86084,Why We Fight: The Battle of China,['Why We Fight']
26235,The Gamers: Dorkness Rising,['The Gamers Collection']
13635,Mesrine: Killer Instinct,['The Mesrine Collection']
14435,My Bloody Valentine,['My Bloody Valentine Collection']
12437,Underworld: Rise of the Lycans,['Underworld Collection']
162865,Why We Fight: War Comes to America,['Why We Fight']
18543,Revenge of the Nerds III: The Next Generation,['Revenge of the Nerds Collection']
21029,Revenge of the Nerds IV: Nerds In Love,['Revenge of the Nerds Collection']
15227,Galaxy Express 999,['Galaxy Express 999 Collection']
14560,Paul Blart: Mall Cop,['Mall Cop Collection']
1977,The Grudge 3,['The Grudge Collection']
36764,Uuno Turhapuro,['Uuno Turhapuro']
15060,Futurama: Into the Wild Green Yonder,['Futurama Collection']
14711,Afro Samurai: Resurrection,['Afro Samurai Collection']
5677,Trancers,['Trancers Collection']
15105,Still Waiting...,['Waiting Collection']
15268,Street Fighter: The Legend of Chun-Li,['Street Fighter']
13207,Friday the 13th,['Friday the 13th Collection']
14853,Screamers: The Hunting,['Screamers Collection']
15159,The Pink Panther 2,['The Pink Panther (Steve Martin) Collection']
42818,Marius,['La Trilogie Marseillaise']
43873,César,['La Trilogie Marseillaise']
43146,Fanny,['La Trilogie Marseillaise']
18781,The Haunting in Connecticut,['The Haunting in Connecticut Collection']
80314,Young Thugs: Nostalgia,"[""Takashi Miike's Young Thugs series""]"
16353,Ong Bak 2,['Ong Bak Collection']
15472,The Girl with the Dragon Tattoo,['The Millennium Collection']
30155,Naked Fear,['Naked Fear Collection']
31273,With Fire and Sword,['Trylogia Sienkiewicza']
16258,The Butterfly Effect 3: Revelations,['The Butterfly Effect Collection']
9841,Rest Stop,['Rest Stop Collection']
31132,Kiler,['Kiler Collection']
13804,Fast & Furious,['The Fast and the Furious Collection']
35022,Sanshiro Sugata,['Sugata Sanshirō Collection']
45965,Sanshiro Sugata Part Two,['Sugata Sanshirō Collection']
45882,Bab'Aziz,['The Desert Collection']
15092,Crank: High Voltage,['Crank Collection']
38872,Kiler-ów 2-óch,['Kiler Collection']
2080,X-Men Origins: Wolverine,['The Wolverine Collection']
13475,Star Trek,['Star Trek: Alternate Reality Collection']
38464,Black Magic,['Charlie Chan (Sidney Toler) Collection']
11160,Flatfoot in Egypt,['Flatfoot Collection']
15384,Red Cliff Part II,['Red Cliff Collection']
17124,Wild Things: Diamonds in the Rough,['Wild Things Collection']
17532,S. Darko,['Darko Collection']
